instant_hourly,dteday,season_hourly,yr_hourly,mnth_hourly,hr,holiday_hourly,weekday_hourly,workingday_hourly,weathersit_hourly,temp_hourly,atemp_hourly,hum_hourly,windspeed_hourly,casual_hourly,registered_hourly,cnt_hourly,instant_daily,season_daily,yr_daily,mnth_daily,holiday_daily,weekday_daily,workingday_daily,weathersit_daily,temp_daily,atemp_daily,hum_daily,windspeed_daily,casual_daily,registered_daily,cnt_daily,recency
6733,2011-10-13,4,0,10,2,0,4,1,2,0.54,0.5152,0.94,0.0,0,4,4,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6734,2011-10-13,4,0,10,3,0,4,1,2,0.54,0.5152,1.0,0.194,2,4,6,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6735,2011-10-13,4,0,10,4,0,4,1,2,0.54,0.5152,1.0,0.1045,2,5,7,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6736,2011-10-13,4,0,10,5,0,4,1,2,0.54,0.5152,1.0,0.1045,1,16,17,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6737,2011-10-13,4,0,10,6,0,4,1,3,0.54,0.5152,1.0,0.0896,1,51,52,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6738,2011-10-13,4,0,10,7,0,4,1,3,0.54,0.5152,1.0,0.1343,5,76,81,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6739,2011-10-13,4,0,10,8,0,4,1,3,0.54,0.5152,1.0,0.0896,10,199,209,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6740,2011-10-13,4,0,10,9,0,4,1,3,0.56,0.5303,1.0,0.1045,3,106,109,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6741,2011-10-13,4,0,10,10,0,4,1,3,0.56,0.5303,1.0,0.1343,16,53,69,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6742,2011-10-13,4,0,10,11,0,4,1,2,0.62,0.5758,0.83,0.0,8,76,84,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6743,2011-10-13,4,0,10,12,0,4,1,2,0.62,0.5606,0.88,0.0,10,95,105,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6744,2011-10-13,4,0,10,13,0,4,1,2,0.64,0.5758,0.83,0.1642,20,142,162,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6745,2011-10-13,4,0,10,14,0,4,1,1,0.66,0.6061,0.78,0.194,22,111,133,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6746,2011-10-13,4,0,10,15,0,4,1,1,0.66,0.6061,0.78,0.194,27,128,155,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6747,2011-10-13,4,0,10,16,0,4,1,1,0.66,0.6212,0.74,0.2239,36,240,276,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6748,2011-10-13,4,0,10,17,0,4,1,3,0.62,0.5758,0.83,0.2537,47,432,479,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6749,2011-10-13,4,0,10,18,0,4,1,3,0.62,0.5758,0.83,0.2537,20,248,268,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6750,2011-10-13,4,0,10,19,0,4,1,2,0.62,0.5758,0.83,0.1642,18,187,205,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6751,2011-10-13,4,0,10,20,0,4,1,1,0.62,0.5758,0.83,0.2836,15,166,181,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6752,2011-10-13,4,0,10,21,0,4,1,1,0.62,0.5758,0.83,0.194,8,115,123,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6753,2011-10-13,4,0,10,22,0,4,1,1,0.62,0.5758,0.83,0.194,13,101,114,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6754,2011-10-13,4,0,10,23,0,4,1,2,0.58,0.5455,0.88,0.194,2,45,47,286,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,445
6755,2011-10-14,4,0,10,0,0,5,1,1,0.58,0.5455,0.94,0.0896,10,29,39,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6756,2011-10-14,4,0,10,1,0,5,1,1,0.58,0.5455,0.94,0.1343,8,16,24,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6757,2011-10-14,4,0,10,2,0,5,1,1,0.56,0.5303,0.94,0.1642,0,6,6,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6758,2011-10-14,4,0,10,3,0,5,1,1,0.56,0.5303,0.94,0.1343,1,6,7,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6759,2011-10-14,4,0,10,4,0,5,1,1,0.56,0.5303,0.94,0.194,0,8,8,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6760,2011-10-14,4,0,10,5,0,5,1,2,0.56,0.5303,0.94,0.1642,0,17,17,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6761,2011-10-14,4,0,10,6,0,5,1,3,0.56,0.5303,0.88,0.194,4,90,94,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6762,2011-10-14,4,0,10,7,0,5,1,3,0.56,0.5303,0.88,0.194,10,137,147,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6763,2011-10-14,4,0,10,8,0,5,1,2,0.56,0.5303,0.9,0.1642,23,186,209,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6764,2011-10-14,4,0,10,9,0,5,1,2,0.56,0.5303,0.94,0.2239,16,164,180,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6765,2011-10-14,4,0,10,10,0,5,1,3,0.54,0.5152,0.88,0.3582,17,108,125,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6766,2011-10-14,4,0,10,11,0,5,1,3,0.52,0.5,0.88,0.1642,11,76,87,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6767,2011-10-14,4,0,10,12,0,5,1,3,0.52,0.5,0.88,0.1642,13,62,75,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6768,2011-10-14,4,0,10,13,0,5,1,1,0.56,0.5303,0.73,0.3582,18,114,132,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6769,2011-10-14,4,0,10,14,0,5,1,1,0.62,0.6212,0.43,0.3582,37,119,156,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6770,2011-10-14,4,0,10,15,0,5,1,1,0.62,0.6212,0.43,0.2836,61,169,230,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6771,2011-10-14,4,0,10,16,0,5,1,1,0.6,0.6212,0.43,0.2239,80,264,344,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6772,2011-10-14,4,0,10,17,0,5,1,1,0.58,0.5455,0.46,0.4179,55,426,481,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6773,2011-10-14,4,0,10,18,0,5,1,1,0.54,0.5152,0.39,0.2836,62,361,423,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6774,2011-10-14,4,0,10,19,0,5,1,1,0.54,0.5152,0.39,0.3284,27,221,248,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6775,2011-10-14,4,0,10,20,0,5,1,1,0.52,0.5,0.42,0.194,19,177,196,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6776,2011-10-14,4,0,10,21,0,5,1,1,0.5,0.4848,0.45,0.194,22,156,178,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6777,2011-10-14,4,0,10,22,0,5,1,1,0.46,0.4545,0.59,0.2239,20,123,143,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6778,2011-10-14,4,0,10,23,0,5,1,1,0.46,0.4545,0.59,0.1642,15,80,95,287,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,444
6779,2011-10-15,4,0,10,0,0,6,0,1,0.46,0.4545,0.55,0.1045,18,88,106,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6780,2011-10-15,4,0,10,1,0,6,0,1,0.46,0.4545,0.55,0.2537,9,64,73,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6781,2011-10-15,4,0,10,2,0,6,0,1,0.46,0.4545,0.59,0.194,17,39,56,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6782,2011-10-15,4,0,10,3,0,6,0,1,0.44,0.4394,0.62,0.194,5,18,23,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6783,2011-10-15,4,0,10,4,0,6,0,1,0.42,0.4242,0.67,0.1343,0,6,6,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6784,2011-10-15,4,0,10,5,0,6,0,1,0.42,0.4242,0.71,0.1642,1,6,7,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6785,2011-10-15,4,0,10,6,0,6,0,1,0.4,0.4091,0.71,0.0,5,15,20,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6786,2011-10-15,4,0,10,7,0,6,0,1,0.4,0.4091,0.76,0.1045,17,40,57,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6787,2011-10-15,4,0,10,8,0,6,0,1,0.46,0.4545,0.59,0.2836,24,101,125,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6788,2011-10-15,4,0,10,9,0,6,0,1,0.52,0.5,0.48,0.2985,50,157,207,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6789,2011-10-15,4,0,10,10,0,6,0,1,0.54,0.5152,0.45,0.4478,115,207,322,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6790,2011-10-15,4,0,10,11,0,6,0,1,0.56,0.5303,0.4,0.3881,153,221,374,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6791,2011-10-15,4,0,10,12,0,6,0,1,0.58,0.5455,0.35,0.5522,195,261,456,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6792,2011-10-15,4,0,10,13,0,6,0,1,0.6,0.6212,0.35,0.4627,171,223,394,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6793,2011-10-15,4,0,10,14,0,6,0,1,0.6,0.6212,0.33,0.4627,242,230,472,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6794,2011-10-15,4,0,10,15,0,6,0,1,0.62,0.6212,0.31,0.4925,166,211,377,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6795,2011-10-15,4,0,10,16,0,6,0,1,0.62,0.6212,0.29,0.3881,179,264,443,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6796,2011-10-15,4,0,10,17,0,6,0,1,0.58,0.5455,0.32,0.2836,177,264,441,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6797,2011-10-15,4,0,10,18,0,6,0,1,0.54,0.5152,0.39,0.194,121,251,372,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6798,2011-10-15,4,0,10,19,0,6,0,1,0.5,0.4848,0.51,0.1343,61,177,238,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6799,2011-10-15,4,0,10,20,0,6,0,1,0.5,0.4848,0.48,0.1343,42,137,179,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6800,2011-10-15,4,0,10,21,0,6,0,1,0.5,0.4848,0.42,0.2239,53,115,168,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6801,2011-10-15,4,0,10,22,0,6,0,1,0.5,0.4848,0.36,0.1343,45,121,166,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6802,2011-10-15,4,0,10,23,0,6,0,1,0.48,0.4697,0.41,0.1642,33,102,135,288,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,443
6803,2011-10-16,4,0,10,0,0,0,0,1,0.46,0.4545,0.44,0.1343,22,85,107,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6804,2011-10-16,4,0,10,1,0,0,0,1,0.44,0.4394,0.47,0.1343,13,64,77,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6805,2011-10-16,4,0,10,2,0,0,0,1,0.42,0.4242,0.54,0.1343,13,52,65,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6806,2011-10-16,4,0,10,3,0,0,0,1,0.42,0.4242,0.54,0.1343,11,31,42,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6807,2011-10-16,4,0,10,4,0,0,0,1,0.42,0.4242,0.54,0.194,5,7,12,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6808,2011-10-16,4,0,10,5,0,0,0,1,0.42,0.4242,0.54,0.1642,1,6,7,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6809,2011-10-16,4,0,10,6,0,0,0,1,0.38,0.3939,0.66,0.1642,3,7,10,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6810,2011-10-16,4,0,10,7,0,0,0,1,0.4,0.4091,0.62,0.1343,9,39,48,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6811,2011-10-16,4,0,10,8,0,0,0,1,0.44,0.4394,0.62,0.194,28,71,99,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6812,2011-10-16,4,0,10,9,0,0,0,1,0.5,0.4848,0.45,0.2239,39,151,190,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6813,2011-10-16,4,0,10,10,0,0,0,1,0.54,0.5152,0.45,0.2537,121,226,347,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6814,2011-10-16,4,0,10,11,0,0,0,1,0.56,0.5303,0.35,0.2836,159,218,377,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6815,2011-10-16,4,0,10,12,0,0,0,1,0.58,0.5455,0.35,0.2537,167,277,444,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6816,2011-10-16,4,0,10,13,0,0,0,1,0.6,0.6212,0.35,0.2985,169,269,438,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6817,2011-10-16,4,0,10,14,0,0,0,1,0.6,0.6212,0.4,0.2985,204,258,462,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6818,2011-10-16,4,0,10,15,0,0,0,1,0.62,0.6212,0.35,0.3881,182,230,412,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6819,2011-10-16,4,0,10,16,0,0,0,1,0.6,0.6212,0.46,0.3881,177,289,466,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6820,2011-10-16,4,0,10,17,0,0,0,1,0.58,0.5455,0.49,0.4627,152,253,405,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6821,2011-10-16,4,0,10,18,0,0,0,1,0.56,0.5303,0.49,0.4478,102,226,328,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6822,2011-10-16,4,0,10,19,0,0,0,1,0.54,0.5152,0.52,0.3881,52,181,233,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6823,2011-10-16,4,0,10,20,0,0,0,1,0.54,0.5152,0.52,0.4627,49,129,178,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6824,2011-10-16,4,0,10,21,0,0,0,1,0.54,0.5152,0.52,0.3881,14,88,102,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6825,2011-10-16,4,0,10,22,0,0,0,1,0.56,0.5303,0.49,0.4179,42,88,130,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6826,2011-10-16,4,0,10,23,0,0,0,1,0.56,0.5303,0.52,0.4179,14,48,62,289,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,442
6827,2011-10-17,4,0,10,0,0,1,1,1,0.54,0.5152,0.56,0.3284,12,25,37,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6828,2011-10-17,4,0,10,1,0,1,1,1,0.56,0.5303,0.54,0.3881,2,15,17,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6829,2011-10-17,4,0,10,2,0,1,1,1,0.56,0.5303,0.54,0.3881,4,3,7,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6830,2011-10-17,4,0,10,3,0,1,1,1,0.56,0.5303,0.49,0.194,0,2,2,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6831,2011-10-17,4,0,10,4,0,1,1,1,0.52,0.5,0.59,0.1642,2,3,5,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6832,2011-10-17,4,0,10,5,0,1,1,1,0.5,0.4848,0.63,0.2985,1,28,29,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6833,2011-10-17,4,0,10,6,0,1,1,1,0.5,0.4848,0.55,0.2537,7,107,114,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6834,2011-10-17,4,0,10,7,0,1,1,2,0.5,0.4848,0.55,0.1642,10,299,309,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6835,2011-10-17,4,0,10,8,0,1,1,2,0.5,0.4848,0.51,0.2537,33,381,414,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6836,2011-10-17,4,0,10,9,0,1,1,2,0.5,0.4848,0.45,0.2836,26,180,206,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6837,2011-10-17,4,0,10,10,0,1,1,1,0.52,0.5,0.45,0.1642,43,92,135,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6838,2011-10-17,4,0,10,11,0,1,1,1,0.56,0.5303,0.43,0.0,35,131,166,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6839,2011-10-17,4,0,10,12,0,1,1,1,0.56,0.5303,0.4,0.0896,39,166,205,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6840,2011-10-17,4,0,10,13,0,1,1,1,0.56,0.5303,0.46,0.0896,49,156,205,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6841,2011-10-17,4,0,10,14,0,1,1,1,0.58,0.5455,0.49,0.194,44,122,166,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6842,2011-10-17,4,0,10,15,0,1,1,1,0.56,0.5303,0.6,0.2537,66,142,208,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6843,2011-10-17,4,0,10,16,0,1,1,1,0.58,0.5455,0.56,0.2537,64,238,302,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6844,2011-10-17,4,0,10,17,0,1,1,1,0.56,0.5303,0.64,0.1343,80,540,620,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6845,2011-10-17,4,0,10,18,0,1,1,1,0.56,0.5303,0.6,0.0,49,469,518,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6846,2011-10-17,4,0,10,19,0,1,1,1,0.54,0.5152,0.68,0.1045,45,288,333,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6847,2011-10-17,4,0,10,20,0,1,1,1,0.52,0.5,0.77,0.1045,40,189,229,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6848,2011-10-17,4,0,10,21,0,1,1,1,0.5,0.4848,0.77,0.1045,36,141,177,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6849,2011-10-17,4,0,10,22,0,1,1,1,0.5,0.4848,0.77,0.0,16,88,104,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6850,2011-10-17,4,0,10,23,0,1,1,2,0.48,0.4697,0.88,0.0,10,52,62,290,4,0,10,0,1,1,1,0.534167,0.510725,0.579583,0.175379,713,3857,4570,441
6851,2011-10-18,4,0,10,0,0,2,1,1,0.48,0.4697,0.82,0.0,8,23,31,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6852,2011-10-18,4,0,10,1,0,2,1,2,0.46,0.4545,0.88,0.0,4,7,11,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6853,2011-10-18,4,0,10,2,0,2,1,1,0.44,0.4394,0.94,0.0896,1,4,5,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6854,2011-10-18,4,0,10,3,0,2,1,1,0.44,0.4394,0.94,0.0896,0,1,1,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6855,2011-10-18,4,0,10,4,0,2,1,2,0.44,0.4394,0.94,0.1045,0,4,4,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6856,2011-10-18,4,0,10,5,0,2,1,2,0.46,0.4545,0.88,0.0,2,19,21,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6857,2011-10-18,4,0,10,6,0,2,1,1,0.46,0.4545,0.82,0.0896,4,105,109,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6858,2011-10-18,4,0,10,7,0,2,1,1,0.46,0.4545,0.88,0.0896,15,326,341,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6859,2011-10-18,4,0,10,8,0,2,1,1,0.5,0.4848,0.77,0.0896,25,474,499,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6860,2011-10-18,4,0,10,9,0,2,1,2,0.52,0.5,0.77,0.0896,29,198,227,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6861,2011-10-18,4,0,10,10,0,2,1,2,0.56,0.5303,0.68,0.0,27,75,102,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6862,2011-10-18,4,0,10,11,0,2,1,2,0.6,0.6212,0.49,0.1045,35,112,147,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6863,2011-10-18,4,0,10,12,0,2,1,2,0.62,0.6212,0.43,0.0896,42,159,201,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6864,2011-10-18,4,0,10,13,0,2,1,2,0.64,0.6212,0.38,0.194,48,171,219,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6865,2011-10-18,4,0,10,14,0,2,1,2,0.62,0.6212,0.41,0.1642,32,137,169,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6866,2011-10-18,4,0,10,15,0,2,1,1,0.62,0.6212,0.5,0.194,66,139,205,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6867,2011-10-18,4,0,10,16,0,2,1,1,0.62,0.6212,0.57,0.2537,58,246,304,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6868,2011-10-18,4,0,10,17,0,2,1,1,0.6,0.6061,0.6,0.1343,72,553,625,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6869,2011-10-18,4,0,10,18,0,2,1,1,0.56,0.5303,0.68,0.1045,58,512,570,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6870,2011-10-18,4,0,10,19,0,2,1,1,0.56,0.5303,0.6,0.1045,31,286,317,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6871,2011-10-18,4,0,10,20,0,2,1,1,0.54,0.5152,0.64,0.1642,23,204,227,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6872,2011-10-18,4,0,10,21,0,2,1,2,0.54,0.5152,0.68,0.1343,28,178,206,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6873,2011-10-18,4,0,10,22,0,2,1,2,0.52,0.5,0.77,0.1642,22,115,137,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6874,2011-10-18,4,0,10,23,0,2,1,2,0.52,0.5,0.77,0.194,7,63,70,291,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.110087,637,4111,4748,440
6875,2011-10-19,4,0,10,0,0,3,1,2,0.52,0.5,0.77,0.194,11,23,34,292,4,0,10,0,3,1,3,0.541739,0.513848,0.895217,0.243339,254,2170,2424,439
